Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,27-junio-2026,27-junio-2026.1,27-junio-2026.2,27-junio-2026.3,27-junio-2026.4,27-junio-2026.5,27-junio-2026.6,27-junio-2026.7,27-junio-2026.8,27-junio-2026.9,27-junio-2026.10,27-junio-2026.11,27-junio-2026.12,27-junio-2026.13,27-junio-2026.14,27-junio-2026.15,27-junio-2026.16,27-junio-2026.17,27-junio-2026.18,27-junio-2026.19,27-junio-2026.20,27-junio-2026.21,27-junio-2026.22,27-junio-2026.23,27-junio-2026.24,27-junio-2026.25,27-junio-2026.26,27-junio-2026.27,27-junio-2026.28,27-junio-2026.29,27-junio-2026.30,27-junio-2026.31,27-junio-2026.32,27-junio-2026.33,27-junio-2026.34,27-junio-2026.35,27-junio-2026.36,27-junio-2026.37,27-junio-2026.38,27-junio-2026.39,27-junio-2026.40,27-junio-2026.41,27-junio-2026.42,27-junio-2026.43,27-junio-2026.44,27-junio-2026.45,27-junio-2026.46,27-junio-2026.47,27-junio-2026.48,27-junio-2026.49,27-junio-2026.50,27-junio-2026.51,27-junio-2026.52,27-junio-2026.53,27-junio-2026.54,27-junio-2026.55,27-junio-2026.56,27-junio-2026.57,27-junio-2026.58,27-junio-2026.59,27-junio-2026.60,27-junio-2026.61,27-junio-2026.62,27-junio-2026.63,27-junio-2026.64,27-junio-2026.65,27-junio-2026.66,27-junio-2026.67,27-junio-2026.68,27-junio-2026.69,27-junio-2026.70,27-junio-2026.71,27-junio-2026.72,27-junio-2026.73,27-junio-2026.74,27-junio-2026.75,27-junio-2026.76,27-junio-2026.77,27-junio-2026.78,27-junio-2026.79,27-junio-2026.80,27-junio-2026.81,27-junio-2026.82,27-junio-2026.83,27-junio-2026.84,27-junio-2026.85,27-junio-2026.86,27-junio-2026.87,27-junio-2026.88,27-junio-2026.89,27-junio-2026.90,27-junio-2026.91,27-junio-2026.92,27-junio-2026.93,27-junio-2026.94,27-junio-2026.95,27-junio-2026.96,27-junio-2026.97,27-junio-2026.98,27-junio-2026.99,27-junio-2026.100,27-junio-2026.101,27-junio-2026.102,27-junio-2026.103,27-junio-2026.104,27-junio-2026.105,27-junio-2026.106,27-junio-2026.107,27-junio-2026.108,27-junio-2026.109,27-junio-2026.110,27-junio-2026.111,27-junio-2026.112,27-junio-2026.113,27-junio-2026.114,27-junio-2026.115,27-junio-2026.116,27-junio-2026.117,27-junio-2026.118,27-junio-2026.119,27-junio-2026.120,27-junio-2026.121,27-junio-2026.122,27-junio-2026.123,27-junio-2026.124,27-junio-2026.125,27-junio-2026.126,27-junio-2026.127,27-junio-2026.128,27-junio-2026.129,27-junio-2026.130,27-junio-2026.131,27-junio-2026.132,27-junio-2026.133,27-junio-2026.134,27-junio-2026.135,27-junio-2026.136,27-junio-2026.137,27-junio-2026.138,27-junio-2026.139,27-junio-2026.140,27-junio-2026.141,27-junio-2026.142,27-junio-2026.143,27-junio-2026.144,27-junio-2026.145,27-junio-2026.146,27-junio-2026.147,27-junio-2026.148,27-junio-2026.149,27-junio-2026.150,27-junio-2026.151,27-junio-2026.152,27-junio-2026.153,27-junio-2026.154,27-junio-2026.155,27-junio-2026.156,27-junio-2026.157,27-junio-2026.158,27-junio-2026.159,27-junio-2026.160,27-junio-2026.161,27-junio-2026.162,27-junio-2026.163,27-junio-2026.164,27-junio-2026.165,27-junio-2026.166,27-junio-2026.167,27-junio-2026.168,27-junio-2026.169,27-junio-2026.170,27-junio-2026.171,27-junio-2026.172,27-junio-2026.173,27-junio-2026.174,27-junio-2026.175,27-junio-2026.176,27-junio-2026.177,27-junio-2026.178,27-junio-2026.179,27-junio-2026.180,27-junio-2026.181,27-junio-2026.182,27-junio-2026.183,27-junio-2026.184,27-junio-2026.185,27-junio-2026.186,27-junio-2026.187,27-junio-2026.188,27-junio-2026.189,27-junio-2026.190,27-junio-2026.191
Subir,IGS,Blq. 9,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","59,93","1,0","100,66","2,0","84,41","1,0","148,66",,,,,"3,0","105,68","3,0","108,89","3,0","122,18","3,0","122,13",,,,,,,,,,,,
Subir,IGS,Blq.10,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","79,73",,,"1,0","108,25",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,IMA,Blq. 1,Divisible,,"10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","106,0","0,37","105,0","0,37","104,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","137,0","0,76","137,0","0,76","137,0","0,76","137,0","0,76","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37","10,0","0,37"
Subir,IMA,Blq. 2,Divisible,,"185,0","0,87","185,0","0,87","185,0","0,87","185,0","0,87","59,0","0,78","59,0","0,78","59,0","0,78","59,0","0,78","81,0","0,76","81,0","0,76","81,0","0,76","81,0","0,76","271,0","0,78","271,0","0,78","271,0","0,78","271,0","0,78","81,0","0,76","81,0","0,76","81,0","0,76","81,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","79,0","0,76","81,0","0,76","81,0","0,76","81,0","0,76","81,0","0,76","33,0","0,76","33,0","0,76","33,0","0,76","33,0","0,76","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","95,0","0,56","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","69,0","0,98","25,0","0,80","25,0","0,80","25,0","0,80","25,0","0,80","26,0","0,76","26,0","0,76","26,0","0,76","26,0","0,76","157,0","0,98","157,0","0,98","66,0","0,98","89,0","0,98","153,0","0,76","153,0","0,76","153,0","0,76","153,0","0,76","153,0","0,76","153,0","0,76","153,0","0,76","153,0","0,76"
Subir,IMA,Blq. 3,Divisible,,"69,0","0,98","225,0","0,98","225,0","0,98","180,0","0,98","1,0","0,80","1,0","0,80","1,0","0,80","1,0","0,80","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","51,0","0,78","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","37,0","0,80","37,0","0,80","37,0","0,80","37,0","0,80","88,0","18,59","89,0","12,33","89,0","7,79","93,0","3,44","93,0","4,79","91,0","0,98","10,0","4,87","10,0","4,74","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,50","10,0","4,63","10,0","4,66","10,0","4,71","10,0","4,94","94,0","2,40","69,0","0,98","69,0","0,98","92,0","0,98","92,0","0,98","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","100,0","24,75","100,0","24,75","23,0","1,51","45,0","1,44","19,0","0,83","19,0","0,83","19,0","0,83","19,0","0,83","19,0","0,83","19,0","0,83","19,0","0,83","19,0","0,83"
Subir,IMA,Blq. 4,Divisible,,"20,0","1,33","20,0","25,62",,,"45,0","3,76","105,0","0,87","105,0","0,87","105,0","0,87","105,0","0,87","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","4,0","0,80","92,0","0,98","92,0","0,98","92,0","0,98","92,0","0,98","114,0","0,98","91,0","0,98","91,0","0,98","91,0","0,98","50,0","22,18","9,0","17,04","10,0","12,50","10,0","8,15","10,0","9,50","10,0","5,27","100,0","35,89","50,0","35,91","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","100,0","36,30","125,0","36,16","165,0","36,12","166,0","36,07","167,0","35,82","10,0","7,11","93,0","1,14","89,0","7,43","87,0","14,30","87,0","19,26","92,0","0,98","157,0","0,98","157,0","0,98","157,0","0,98","86,0","26,00","46,0","26,00","45,0","1,82","23,0","1,71","23,0","3,96","23,0","3,92","23,0","6,46","23,0","2,35","23,0","2,35","157,0","0,98","157,0","0,98","157,0","0,98"
Subir,IMA,Blq. 5,Divisible,,"23,0","1,34",,,,,,,"225,0","0,98","225,0","0,98","225,0","0,98","225,0","0,98","203,0","0,98","203,0","0,98","203,0","0,98","203,0","0,98",,,,,,,,,"115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","115,0","0,98","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","2,56","50,0","2,56","50,0","2,56","50,0","2,56","50,0","22,68","50,0","22,18","50,0","22,18","50,0","22,18","106,0","30,80","104,0","35,45","50,0","35,91","100,0","36,03","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,30","50,0","38,26","50,0","38,26","50,0","38,26","50,0","38,26","50,0","37,02","50,0","37,02","50,0","37,02","167,0","33,43","10,0","5,85","10,0","12,14","4,0","19,01","50,0","22,19","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26",,,,,"23,0","2,10","100,0","26,16","23,0","4,00","23,0","3,97","23,0","6,51","23,0","2,40","23,0","2,40","61,0","25,12","61,0","25,33","61,0","24,75"
Subir,IMA,Blq. 6,Divisible,,"45,0","1,90",,,,,,,,,,,,,,,"50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26",,,,,,,,,"50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,26","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","3,06","50,0","3,06","50,0","3,06","50,0","3,06","50,0","23,18","50,0","22,68","50,0","22,68","50,0","22,68","50,0","35,91","50,0","35,91","50,0","36,41","50,0","36,41","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,80","50,0","38,76","50,0","38,76","50,0","38,76","50,0","38,76","50,0","37,52","50,0","37,52","50,0","37,52","50,0","37,02","50,0","22,19","50,0","22,19","50,0","22,19","50,0","22,69","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76",,,,,"100,0","26,59","6,0","27,41","20,0","4,13","20,0","4,09","20,0","6,63","20,0","2,52","20,0","2,52",,,,,,
Subir,IMA,Blq. 7,Divisible,,"45,0","2,21",,,,,,,,,,,,,,,"1,0","24,75","1,0","24,75","1,0","24,75","1,0","24,75",,,,,,,,,"50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","50,0","1,76","133,0","24,75","173,0","24,75","200,0","24,75","5,0","23,54","50,0","3,56","50,0","3,56","50,0","3,56","50,0","3,56","2,0","23,30","50,0","23,18","50,0","23,18","50,0","23,18","50,0","36,41","50,0","36,41","50,0","36,91","50,0","36,91","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,30","50,0","39,26","50,0","39,26","50,0","39,26","50,0","39,26","50,0","38,02","50,0","38,02","50,0","38,02","50,0","37,52","50,0","22,69","50,0","22,69","50,0","22,69","50,0","23,19","50,0","2,26","50,0","2,26","50,0","2,26","50,0","2,26",,,,,"6,0","27,84",,,"23,0","4,70","23,0","4,67","23,0","7,20","23,0","3,09","23,0","3,09",,,,,,
Subir,IMA,Blq. 8,Divisible,,"23,0","2,49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,0","24,75","39,0","24,75","39,0","24,75","39,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","41,0","24,75","100,0","26,00","100,0","26,00","113,0","26,00","200,0","24,75","136,0","24,75","132,0","24,75","83,0","19,73","87,0","17,29","159,0","24,75","151,0","24,75","150,0","27,50","146,0","32,28","50,0","36,91","50,0","36,91","63,0","51,40","63,0","51,60","63,0","51,97","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","63,0","51,98","85,0","51,98","85,0","51,98","85,0","51,98","100,0","51,78","100,0","51,72","100,0","51,65","100,0","51,30","50,0","38,02","50,0","23,19","50,0","23,19","50,0","23,19","136,0","24,75","80,0","19,87","106,0","24,75","100,0","24,75","100,0","24,75",,,,,,,,,"45,0","5,01","45,0","4,98","45,0","7,52","45,0","3,40","45,0","3,40",,,,,,
Subir,IMA,Blq. 9,Divisible,,"20,0","27,02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,0","26,00","100,0","26,00","100,0","26,00","100,0","24,75","100,0","24,75","100,0","26,00","100,0","32,66","100,0","39,65","100,0","46,35","100,0","44,27","100,0","50,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,0","47,96","143,0","34,81","147,0","27,90","132,0","24,75","100,0","26,00","100,0","24,75","100,0","26,00","82,0","26,00","67,0","26,00",,,,,,,,,"23,0","5,28","23,0","5,25","23,0","7,79","23,0","3,68","23,0","3,68",,,,,,
Subir,IMA,Blq.10,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,0","29,50","47,0","27,94","96,0","26,00","92,0","26,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,0","49,89","100,0","40,21","100,0","29,63",,,"93,0","26,00","47,0","27,73","31,0","29,50","6,0","31,77",,,,,,,,,"61,0","30,09","61,0","30,06","61,0","32,85","61,0","28,33","61,0","28,33",,,,,,
Subir,IMA,Blq.11,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,0","87,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 1,Indivisible,,,,,,,,,,"0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","0,0","2,62","11,0","43,79","11,0","43,84","11,0","43,93","11,0","43,77","18,0","45,25","35,0","51,31","60,0","39,87","83,0","33,85","113,0","41,69","93,0","39,51","117,0","28,71","138,0","25,51","135,0","26,85","177,0","18,43","173,0","12,53","192,0","6,64","178,0","8,23","275,0","3,32","291,0","2,89","228,0","2,76","116,0","1,77","118,0","1,76","118,0","1,76","119,0","1,76",,,,,,,,,"118,0","1,76","118,0","1,76","118,0","1,75","117,0","1,75","117,0","1,75","117,0","1,75","117,0","1,75","119,0","1,75","119,0","1,75","119,0","1,75","119,0","1,75","118,0","1,75","117,0","1,75","117,0","1,75","116,0","1,75","115,0","1,75","112,0","1,75","110,0","1,75","108,0","1,75","217,0","2,68","153,0","2,67","153,0","2,77","151,0","3,07","187,0","6,05","141,0","4,34","126,0","12,88","108,0","22,23","92,0","29,07","94,0","31,14","72,0","42,31","58,0","44,84","60,0","58,33","22,0","61,92","8,0","62,81","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50","0,0","2,50"
Subir,NEX,Blq. 2,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,0","40,68","11,0","33,86","1,0","41,70","4,0","39,52","3,0","28,72","3,0","25,62","23,0","27,01","5,0","18,65","7,0","12,58","8,0","6,76","14,0","8,33","10,0","3,33","89,0","2,99","23,0","2,79","1,0","1,80","84,0","2,50","85,0","2,50","86,0","2,50",,,,,,,,,"84,0","2,50","84,0","2,50","1,0","1,76","1,0","1,76","1,0","1,76","1,0","1,76","1,0","1,76","71,0","2,50","69,0","2,50","70,0","2,50","69,0","2,50","69,0","2,50","70,0","2,50","69,0","2,50","1,0","1,76","1,0","1,76","1,0","1,76","1,0","1,76","1,0","1,76","6,0","2,69","17,0","2,70","3,0","2,78","92,0","3,10","17,0","6,07","16,0","4,35","16,0","12,97","5,0","22,35","12,0","29,08","2,0","31,15","2,0","42,32","7,0","45,11","0,0","58,65","0,0","61,99","0,0","63,50","0,0","2,62",,,,,,,,,,,"0,0","2,62","0,0","2,62",,,,
Subir,NEX,Blq. 3,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","40,92","5,0","33,93","8,0","41,76","2,0","39,61","23,0","28,94","18,0","25,68","2,0","27,20","2,0","18,74","12,0","12,75","58,0","6,98","45,0","8,40","9,0","3,43","12,0","3,02","10,0","2,81","69,0","2,50","2,0","2,62","2,0","2,62","2,0","2,62",,,,,,,,,"2,0","2,62","2,0","2,62","83,0","2,50","82,0","2,50","83,0","2,50","83,0","2,50","82,0","2,50","30,0","2,62","30,0","2,62","30,0","2,62","30,0","2,62","30,0","2,62","30,0","2,62","30,0","2,62","79,0","2,50","75,0","2,50","73,0","2,50","72,0","2,50","71,0","2,50","7,0","2,71","96,0","2,72","101,0","2,79","7,0","3,11","11,0","6,08","44,0","4,37","14,0","13,02","2,0","22,39","20,0","29,31","10,0","31,44","9,0","42,53","3,0","45,39","1,0","77,97","0,0","66,27","0,0","74,00",,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 4,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","41,06","3,0","34,20","5,0","41,82","3,0","39,62","44,0","29,10","40,0","25,73","37,0","27,22","15,0","18,80","7,0","12,93","2,0","7,20","28,0","8,47","5,0","3,44","11,0","3,11","90,0","2,82","14,0","2,51","28,0","2,63","28,0","2,63","28,0","2,63",,,,,,,,,"28,0","2,63","28,0","2,63","2,0","2,62","2,0","2,62","2,0","2,62","2,0","2,62","2,0","2,62",,,,,,,,,,,,,,,"2,0","2,62","2,0","2,62","2,0","2,62","2,0","2,62","2,0","2,62","7,0","2,74","7,0","2,73","1,0","2,81","1,0","3,12","20,0","6,09","11,0","4,40","26,0","13,05","14,0","22,41","15,0","29,45","17,0","31,80","8,0","42,94","3,0","45,44",,,"0,0","68,99",,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 5,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0","41,53","7,0","34,31","8,0","41,94","18,0","39,63","16,0","29,36","13,0","25,75","1,0","27,23","44,0","18,99","8,0","12,96","25,0","7,30","9,0","8,73","27,0","3,51","1,0","3,15","15,0","2,83","2,0","2,62",,,,,,,,,,,,,,,,,,,"28,0","2,63","28,0","2,63","28,0","2,63","28,0","2,63","28,0","2,63",,,,,,,,,,,,,,,"28,0","2,63","28,0","2,63","28,0","2,63","28,0","2,63","28,0","2,63","1,0","2,79","10,0","2,75","9,0","2,82","9,0","3,17","7,0","6,10","2,0","4,44","6,0","13,09","31,0","22,60","21,0","29,57","3,0","31,95","12,0","43,26","3,0","45,58",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 6,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,0","41,82","3,0","34,37","16,0","42,12","7,0","39,73","9,0","29,49","12,0","25,77","16,0","27,28","3,0","19,04","21,0","12,98","5,0","7,31","31,0","9,08","62,0","3,52","3,0","3,16","12,0","2,88","26,0","2,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","2,80","8,0","2,78","8,0","2,86","8,0","3,24","1,0","6,14","6,0","4,52","4,0","13,20","5,0","22,68","4,0","29,70","3,0","31,96","9,0","43,38","8,0","46,06",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 7,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","41,89","6,0","34,44","11,0","42,22","32,0","40,01","3,0","29,69","23,0","25,99","22,0","27,37","23,0","19,09","43,0","13,02","23,0","7,33","43,0","9,12","2,0","3,70","1,0","3,18","11,0","2,90","2,0","2,64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,0","2,83","1,0","2,83","5,0","2,89","6,0","3,26","6,0","6,35","9,0","4,53","4,0","13,28","8,0","22,92","11,0","30,21","5,0","32,08","4,0","43,64","6,0","46,58",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 8,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","42,63","5,0","34,49","8,0","42,24","14,0","40,30","12,0","29,80","10,0","26,38","17,0","27,41","36,0","19,12","60,0","13,10","38,0","7,34","19,0","9,13","9,0","3,76","16,0","3,25","1,0","2,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,0","2,86","6,0","2,87","1,0","2,92","1,0","3,32","9,0","6,46","8,0","4,62","10,0","13,60","3,0","22,96","10,0","30,67","2,0","32,14","4,0","44,07","4,0","47,20",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq. 9,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","42,67","2,0","34,54","2,0","42,33","7,0","40,48","3,0","29,86","2,0","26,76","16,0","27,67","10,0","20,10","10,0","13,94","10,0","7,35","18,0","9,38","1,0","3,77","16,0","3,26","1,0","2,96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,0","2,87","22,0","2,90","6,0","2,94","14,0","3,33","8,0","6,68","8,0","4,65","9,0","13,72","12,0","23,29","6,0","30,85","6,0","32,79","2,0","44,28","2,0","47,27",,,,,,,,,,,,,,,,,,,,,,,,,,
Subir,NEX,Blq.10,Divisible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,0","42,92","1,0","34,59","21,0","42,45","43,0","40,68","9,0","30,42","9,0","27,34","17,0","28,25","2,0","20,52","2,0","14,37","3,0","7,61","2,0","10,05","1,0","3,79","38,0","3,27","9,0","2,97",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,0","2,88","30,0","2,91","14,0","2,97","8,0","3,36","6,0","6,75","14,0","4,73","8,0","14,14","8,0","23,56","1,0","31,54","4,0","32,86","4,0","44,63","1,0","47,66",,,,,,,,,,,,,,,,,,,,,,,,,,
